Order ID,Date_Order_Placed,Time_Order_Placed,Purchase Address,Location,State Code,PinCode,OrderTotal,,,,,,,,,,,,,,,,,,
148472,1/29/2019,10:36,852 Cherry St, Dallas,TX,75001,$14.95,,,,,,,,,,,,,,,,,,
148473,1/14/2019,22:57,63 Washington St, Dallas,TX,75001,$11.95,,,,,,,,,,,,,,,,,,
148474,1/16/2019,12:32,212 Lakeview St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
148475,1/19/2019,22:35,20 Ridge St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
148476,1/21/2019,22:11,110 Dogwood St, Dallas,TX,75001,$11.99,,,,,,,,,,,,,,,,,,
148477,1/13/2019,4:12,459 Adams St, Seattle,WA,98101,$389.99,,,,,,,,,,,,,,,,,,
148478,1/9/2019,16:02,945 Wilson St, Atlanta,GA,30301,$11.52,,,,,,,,,,,,,,,,,,
148479,1/25/2019,20:03,341 Cherry St, Atlanta,GA,30301,$44.85,,,,,,,,,,,,,,,,,,
148480,1/21/2019,17:35,279 Highland St, Atlanta,GA,30301,$700.00,,,,,,,,,,,,,,,,,,
148481,1/15/2019,12:38,577 Jefferson St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
148482,1/14/2019,13:51,907 Highland St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
148483,1/6/2019,14:05,314 Church St, Dallas,TX,75001,$14.95,,,,,,,,,,,,,,,,,,
148484,1/14/2019,22:08,403 12th St, Portland,OR,97035,$11.99,,,,,,,,,,,,,,,,,,
148485,1/5/2019,18:35,775 Cherry St, Boston,MA,2215,$389.99,,,,,,,,,,,,,,,,,,
148486,1/7/2019,12:05,408 11th St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
148487,1/12/2019,12:11,841 11th St, Boston,MA,2215,$379.99,,,,,,,,,,,,,,,,,,
148488,1/27/2019,13:56,774 4th St, Dallas,TX,75001,$389.99,,,,,,,,,,,,,,,,,,
148489,1/30/2019,21:32,984 South St, Los Angeles,CA,90001,$7.68,,,,,,,,,,,,,,,,,,
148490,1/21/2019,16:13,107 Sunset St, San Francisco,CA,94016,$11.52,,,,,,,,,,,,,,,,,,
148491,1/15/2019,18:36,573 Maple St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
148492,1/8/2019,0:00,921 Main St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
148493,1/19/2019,21:36,358 7th St, Austin,TX,73301,$600.00,,,,,,,,,,,,,,,,,,
148494,1/2/2019,21:53,752 Meadow St, Dallas,TX,75001,$11.99,,,,,,,,,,,,,,,,,,
148495,1/23/2019,12:57,247 Dogwood St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
148496,1/21/2019,9:25,801 Jackson St, Atlanta,GA,30301,$109.99,,,,,,,,,,,,,,,,,,
148497,1/4/2019,13:27,7 West St, San Francisco,CA,94016,$2.99,,,,,,,,,,,,,,,,,,
148498,1/19/2019,11:16,197 2nd St, Boston,MA,2215,$700.00,,,,,,,,,,,,,,,,,,
148499,1/19/2019,14:46,182 12th St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
148500,1/17/2019,18:59,537 Cedar St, New York City,NY,10001,$3.84,,,,,,,,,,,,,,,,,,
148501,1/3/2019,11:12,792 Pine St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
148502,1/21/2019,11:56,382 Park St, Portland,OR,97035,$11.99,,,,,,,,,,,,,,,,,,
148503,1/19/2019,6:55,441 4th St, San Francisco,CA,94016,$5.98,,,,,,,,,,,,,,,,,,
148504,1/12/2019,23:19,239 Center St, Seattle,WA,98101,$150.00,,,,,,,,,,,,,,,,,,
148505,1/28/2019,18:57,592 Dogwood St, Boston,MA,2215,$14.95,,,,,,,,,,,,,,,,,,
148506,1/28/2019,21:30,359 Madison St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
148507,1/28/2019,12:41,904 River St, Dallas,TX,75001,$150.00,,,,,,,,,,,,,,,,,,
148508,1/15/2019,8:32,318 Lakeview St, Austin,TX,73301,$11.99,,,,,,,,,,,,,,,,,,
148509,1/20/2019,23:33,537 Johnson St, Seattle,WA,98101,$3.84,,,,,,,,,,,,,,,,,,
148510,1/7/2019,21:31,545 Pine St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
148511,1/3/2019,6:53,536 7th St, Austin,TX,73301,$11.95,,,,,,,,,,,,,,,,,,
148512,1/20/2019,11:09,605 14th St, Seattle,WA,98101,$11.99,,,,,,,,,,,,,,,,,,
148513,1/11/2019,5:32,77 10th St, Austin,TX,73301,$14.95,,,,,,,,,,,,,,,,,,
148514,1/28/2019,10:28,35 Adams St, Portland,OR,97035,$99.99,,,,,,,,,,,,,,,,,,
148515,1/5/2019,14:36,494 Lake St, Dallas,TX,75001,$11.95,,,,,,,,,,,,,,,,,,
148516,1/23/2019,11:50,199 Willow St, Boston,MA,2215,$389.99,,,,,,,,,,,,,,,,,,
148517,1/29/2019,17:46,316 Hickory St, Seattle,WA,98101,$150.00,,,,,,,,,,,,,,,,,,
148518,1/4/2019,19:02,116 4th St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
148519,1/11/2019,15:24,629 10th St, San Francisco,CA,94016,$7.68,,,,,,,,,,,,,,,,,,
148520,1/4/2019,11:22,23 Meadow St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
148521,1/2/2019,20:29,239 7th St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
148522,1/3/2019,10:00,127 10th St, Boston,MA,2215,$107.67,,,,,,,,,,,,,,,,,,
148523,1/10/2019,19:53,554 Sunset St, Austin,TX,73301,$150.00,,,,,,,,,,,,,,,,,,
148524,1/22/2019,15:53,727 9th St, Austin,TX,73301,$11.99,,,,,,,,,,,,,,,,,,
148525,1/14/2019,17:57,348 Lincoln St, Portland,ME,4101,$389.99,,,,,,,,,,,,,,,,,,
148526,1/7/2019,12:40,599 Madison St, Boston,MA,2215,$14.95,,,,,,,,,,,,,,,,,,
148527,1/19/2019,18:06,694 Ridge St, New York City,NY,10001,$150.00,,,,,,,,,,,,,,,,,,
148528,1/18/2019,23:47,584 Hickory St, New York City,NY,10001,$99.99,,,,,,,,,,,,,,,,,,
148529,1/11/2019,10:39,952 5th St, Boston,MA,2215,$2.99,,,,,,,,,,,,,,,,,,
148530,1/24/2019,11:39,423 13th St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
148531,1/5/2019,15:55,282 11th St, Dallas,TX,75001,$2.99,,,,,,,,,,,,,,,,,,
148532,1/27/2019,13:53,716 Park St, New York City,NY,10001,$150.00,,,,,,,,,,,,,,,,,,
148533,1/13/2019,9:25,837 Maple St, Atlanta,GA,30301,$700.00,,,,,,,,,,,,,,,,,,
148534,1/16/2019,10:19,966 10th St, New York City,NY,10001,$389.99,,,,,,,,,,,,,,,,,,
148535,1/29/2019,12:21,773 Willow St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
148536,1/22/2019,10:43,59 Lincoln St, Dallas,TX,75001,$700.00,,,,,,,,,,,,,,,,,,
148537,1/11/2019,19:26,330 Elm St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
148538,1/11/2019,11:06,385 Jackson St, Austin,TX,73301,$2.99,,,,,,,,,,,,,,,,,,
148539,1/3/2019,13:58,941 Meadow St, Boston,MA,2215,$29.90,,,,,,,,,,,,,,,,,,
148540,1/4/2019,8:34,934 Meadow St, Austin,TX,73301,$11.99,,,,,,,,,,,,,,,,,,
148541,1/3/2019,12:39,701 South St, Seattle,WA,98101,$2.99,,,,,,,,,,,,,,,,,,
148542,1/8/2019,19:09,456 Johnson St, Boston,MA,2215,$11.99,,,,,,,,,,,,,,,,,,
148543,1/5/2019,17:30,562 7th St, Boston,MA,2215,$14.95,,,,,,,,,,,,,,,,,,
148544,1/8/2019,12:49,785 10th St, Dallas,TX,75001,$5.98,,,,,,,,,,,,,,,,,,
148545,1/6/2019,20:36,179 9th St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
148546,1/27/2019,15:03,813 Main St, New York City,NY,10001,$109.99,,,,,,,,,,,,,,,,,,
148547,1/7/2019,20:36,608 Hickory St, Seattle,WA,98101,$3.84,,,,,,,,,,,,,,,,,,
148548,1/13/2019,15:09,553 Lake St, Portland,OR,97035,$150.00,,,,,,,,,,,,,,,,,,
148549,1/25/2019,10:53,578 14th St, Austin,TX,73301,$99.99,,,,,,,,,,,,,,,,,,
148550,1/14/2019,18:36,313 12th St, Boston,MA,2215,$15.79,,,,,,,,,,,,,,,,,,
148551,1/27/2019,9:00,666 11th St, Dallas,TX,75001,$379.99,,,,,,,,,,,,,,,,,,
148552,1/22/2019,15:57,787 Lake St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
148553,1/9/2019,14:45,937 11th St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
148554,1/11/2019,7:41,472 Jackson St, Atlanta,GA,30301,$999.99,,,,,,,,,,,,,,,,,,
148555,1/4/2019,16:54,262 Forest St, New York City,NY,10001,$5.98,,,,,,,,,,,,,,,,,,
148556,1/7/2019,21:46,458 1st St, Boston,MA,2215,$2.99,,,,,,,,,,,,,,,,,,
148557,1/7/2019,21:16,279 Willow St, Boston,MA,2215,$3.84,,,,,,,,,,,,,,,,,,
148558,1/20/2019,15:24,693 13th St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
148559,1/23/2019,7:44,230 6th St, Boston,MA,2215,$150.00,,,,,,,,,,,,,,,,,,
148560,1/10/2019,21:46,403 Lakeview St, Seattle,WA,98101,$2.99,,,,,,,,,,,,,,,,,,
148561,1/19/2019,14:35,376 2nd St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
148562,1/13/2019,9:48,952 7th St, Portland,ME,4101,$3.84,,,,,,,,,,,,,,,,,,
148563,1/14/2019,18:44,113 Dogwood St, Atlanta,GA,30301,$11.99,,,,,,,,,,,,,,,,,,
148564,1/14/2019,20:58,556 North St, New York City,NY,10001,$5.98,,,,,,,,,,,,,,,,,,
148565,1/16/2019,10:59,724 Center St, San Francisco,CA,94016,$149.99,,,,,,,,,,,,,,,,,,
148566,1/9/2019,15:33,466 Chestnut St, Atlanta,GA,30301,$5.98,,,,,,,,,,,,,,,,,,
148567,1/19/2019,15:09,224 4th St, Seattle,WA,98101,$999.99,,,,,,,,,,,,,,,,,,
148568,1/30/2019,17:35,952 Meadow St, Seattle,WA,98101,$2.99,,,,,,,,,,,,,,,,,,
148569,1/8/2019,13:59,625 Madison St, Portland,OR,97035,$99.99,,,,,,,,,,,,,,,,,,
148570,1/30/2019,15:40,645 7th St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
148571,1/5/2019,22:12,63 Maple St, Portland,OR,97035,$14.95,,,,,,,,,,,,,,,,,,
148572,1/28/2019,10:55,926 West St, Los Angeles,CA,90001,$600.00,,,,,,,,,,,,,,,,,,
148573,1/20/2019,20:28,565 2nd St, New York City,NY,10001,$400.00,,,,,,,,,,,,,,,,,,
148574,1/10/2019,23:18,413 Dogwood St, Los Angeles,CA,90001,$109.99,,,,,,,,,,,,,,,,,,
148575,1/7/2019,11:27,336 Ridge St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
148576,1/17/2019,13:51,15 Cedar St, Boston,MA,2215,$2.99,,,,,,,,,,,,,,,,,,
148577,1/17/2019,23:37,430 Main St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
148578,1/14/2019,20:55,296 10th St, Los Angeles,CA,90001,$389.99,,,,,,,,,,,,,,,,,,
148579,1/3/2019,10:42,528 5th St, Dallas,TX,75001,$2.99,,,,,,,,,,,,,,,,,,
148580,1/2/2019,13:07,657 Pine St, Seattle,WA,98101,$149.99,,,,,,,,,,,,,,,,,,
148581,1/27/2019,18:17,370 Jackson St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
148582,1/13/2019,3:01,487 Chestnut St, Portland,OR,97035,$3.84,,,,,,,,,,,,,,,,,,
148583,1/23/2019,11:15,873 6th St, Dallas,TX,75001,$700.00,,,,,,,,,,,,,,,,,,
148584,1/7/2019,12:21,968 Lakeview St, Austin,TX,73301,$99.99,,,,,,,,,,,,,,,,,,
148585,1/29/2019,21:48,133 4th St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
148586,1/7/2019,18:37,552 4th St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
148587,1/25/2019,19:41,921 Madison St, Atlanta,GA,30301,$2.99,,,,,,,,,,,,,,,,,,
148588,1/4/2019,7:59,7 Jefferson St, Boston,MA,2215,$23.98,,,,,,,,,,,,,,,,,,
148589,1/7/2019,13:15,476 Cherry St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
148590,1/6/2019,18:03,897 Jefferson St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
148591,1/10/2019,8:40,409 Highland St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
148592,1/28/2019,14:05,63 12th St, San Francisco,CA,94016,$29.90,,,,,,,,,,,,,,,,,,
148593,1/13/2019,16:55,793 Pine St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
148594,1/25/2019,18:27,801 11th St, Portland,OR,97035,$152.99,,,,,,,,,,,,,,,,,,
148595,1/29/2019,21:12,873 Jefferson St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
148596,1/28/2019,16:37,76 Adams St, Boston,MA,2215,$379.99,,,,,,,,,,,,,,,,,,
148597,1/18/2019,20:48,253 Highland St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
148598,1/19/2019,12:59,589 North St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
148599,1/11/2019,15:22,165 Sunset St, Los Angeles,CA,90001,$700.00,,,,,,,,,,,,,,,,,,
148600,1/1/2019,18:02,219 4th St, Boston,MA,2215,$99.99,,,,,,,,,,,,,,,,,,
148601,1/22/2019,12:15,963 12th St, New York City,NY,10001,$389.99,,,,,,,,,,,,,,,,,,
148602,1/14/2019,20:35,259 Main St, New York City,NY,10001,$150.00,,,,,,,,,,,,,,,,,,
148603,1/13/2019,9:58,737 West St, San Francisco,CA,94016,"$1,700.00",,,,,,,,,,,,,,,,,,
148604,1/20/2019,12:01,974 5th St, Boston,MA,2215,$700.00,,,,,,,,,,,,,,,,,,
148605,1/25/2019,12:51,179 Cedar St, Portland,OR,97035,$600.00,,,,,,,,,,,,,,,,,,
148606,1/7/2019,13:34,262 Cedar St, Atlanta,GA,30301,$2.99,,,,,,,,,,,,,,,,,,
148607,1/11/2019,17:25,683 Maple St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
148608,1/9/2019,23:19,581 Pine St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
148609,1/6/2019,12:32,609 4th St, Los Angeles,CA,90001,$379.99,,,,,,,,,,,,,,,,,,
148610,1/24/2019,4:08,815 Willow St, Seattle,WA,98101,$150.00,,,,,,,,,,,,,,,,,,
148611,1/20/2019,10:39,465 5th St, New York City,NY,10001,$11.99,,,,,,,,,,,,,,,,,,
148612,1/18/2019,6:24,32 Maple St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
148613,1/5/2019,9:56,511 11th St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
148614,1/13/2019,18:43,727 Church St, San Francisco,CA,94016,$23.90,,,,,,,,,,,,,,,,,,
148615,1/26/2019,15:18,442 Elm St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
148616,1/6/2019,19:09,290 North St, Austin,TX,73301,$150.00,,,,,,,,,,,,,,,,,,
148617,1/4/2019,21:21,768 Elm St, Boston,MA,2215,$2.99,,,,,,,,,,,,,,,,,,
148618,1/19/2019,15:21,52 North St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
148619,1/29/2019,17:32,597 South St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
148620,1/4/2019,10:11,316 Church St, Seattle,WA,98101,$5.98,,,,,,,,,,,,,,,,,,
148621,1/8/2019,23:37,383 9th St, Boston,MA,2215,$150.00,,,,,,,,,,,,,,,,,,
148622,1/8/2019,17:31,538 Dogwood St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
148623,1/13/2019,16:45,123 River St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
148624,1/30/2019,8:57,282 West St, Austin,TX,73301,$150.00,,,,,,,,,,,,,,,,,,
148625,1/14/2019,12:28,614 Spruce St, Austin,TX,73301,$3.84,,,,,,,,,,,,,,,,,,
148626,1/8/2019,10:45,327 4th St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
148627,1/12/2019,23:01,475 Elm St, Los Angeles,CA,90001,$379.99,,,,,,,,,,,,,,,,,,
148628,1/13/2019,13:05,275 11th St, Boston,MA,2215,$11.95,,,,,,,,,,,,,,,,,,
148629,1/15/2019,18:59,206 8th St, Dallas,TX,75001,$11.99,,,,,,,,,,,,,,,,,,
148630,1/23/2019,18:32,594 North St, Dallas,TX,75001,$150.00,,,,,,,,,,,,,,,,,,
148631,1/21/2019,0:05,71 4th St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
148632,1/5/2019,14:01,366 13th St, Seattle,WA,98101,$14.95,,,,,,,,,,,,,,,,,,
148633,1/27/2019,11:50,137 5th St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
148634,1/24/2019,21:40,579 2nd St, Atlanta,GA,30301,$150.00,,,,,,,,,,,,,,,,,,
148635,1/26/2019,19:17,660 South St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
148636,1/30/2019,7:23,89 Chestnut St, San Francisco,CA,94016,$999.99,,,,,,,,,,,,,,,,,,
148637,1/11/2019,0:12,715 5th St, Austin,TX,73301,$11.95,,,,,,,,,,,,,,,,,,
148638,1/8/2019,21:04,580 Washington St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
148639,1/1/2019,21:51,137 Hill St, New York City,NY,10001,$3.84,,,,,,,,,,,,,,,,,,
148640,1/11/2019,16:05,936 South St, Los Angeles,CA,90001,"$1,700.00",,,,,,,,,,,,,,,,,,
148641,1/10/2019,10:22,103 10th St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
148642,1/5/2019,17:11,963 7th St, Boston,MA,2215,$99.99,,,,,,,,,,,,,,,,,,
148643,1/18/2019,9:38,861 Hickory St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
148644,1/15/2019,5:20,496 Highland St, New York City,NY,10001,$3.84,,,,,,,,,,,,,,,,,,
148645,1/14/2019,13:02,313 Dogwood St, Seattle,WA,98101,$99.99,,,,,,,,,,,,,,,,,,
148646,1/17/2019,19:13,754 Sunset St, New York City,NY,10001,$11.99,,,,,,,,,,,,,,,,,,
148647,1/9/2019,8:50,410 2nd St, Austin,TX,73301,$300.00,,,,,,,,,,,,,,,,,,
148648,1/26/2019,16:01,566 5th St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
148649,1/24/2019,11:13,280 1st St, Boston,MA,2215,$11.95,,,,,,,,,,,,,,,,,,
148650,1/15/2019,21:20,822 13th St, San Francisco,CA,94016,$2.99,,,,,,,,,,,,,,,,,,
148651,1/9/2019,9:45,325 Jefferson St, Portland,OR,97035,$149.99,,,,,,,,,,,,,,,,,,
148652,1/16/2019,0:08,937 Ridge St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
148653,1/5/2019,10:57,687 Johnson St, Dallas,TX,75001,$8.97,,,,,,,,,,,,,,,,,,
148654,1/30/2019,9:25,527 Cedar St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
148655,1/9/2019,10:27,862 Meadow St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
148656,1/4/2019,11:46,569 River St, Los Angeles,CA,90001,"$1,700.00",,,,,,,,,,,,,,,,,,
148657,1/20/2019,22:40,252 11th St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
148658,1/1/2019,15:30,811 North St, Boston,MA,2215,$11.95,,,,,,,,,,,,,,,,,,
148659,1/18/2019,10:23,604 Willow St, Dallas,TX,75001,$149.99,,,,,,,,,,,,,,,,,,
148660,1/7/2019,15:04,389 Church St, Dallas,TX,75001,$11.99,,,,,,,,,,,,,,,,,,
148661,1/27/2019,12:25,974 8th St, New York City,NY,10001,$150.00,,,,,,,,,,,,,,,,,,
148662,1/14/2019,13:40,682 11th St, Portland,ME,4101,$11.99,,,,,,,,,,,,,,,,,,
148663,1/15/2019,17:18,739 2nd St, San Francisco,CA,94016,$14.94,,,,,,,,,,,,,,,,,,
148664,1/28/2019,17:01,583 Lakeview St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
148665,1/3/2019,21:38,13 Adams St, Dallas,TX,75001,$3.84,,,,,,,,,,,,,,,,,,
148666,1/12/2019,14:20,56 North St, Boston,MA,2215,$550.00,,,,,,,,,,,,,,,,,,
148667,1/24/2019,17:54,687 7th St, Portland,ME,4101,$14.95,,,,,,,,,,,,,,,,,,
148668,1/3/2019,20:18,266 Spruce St, Boston,MA,2215,$2.99,,,,,,,,,,,,,,,,,,
148669,1/8/2019,21:04,867 4th St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
148670,1/4/2019,7:45,307 4th St, Boston,MA,2215,$2.99,,,,,,,,,,,,,,,,,,
148671,1/25/2019,19:32,87 Lakeview St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
148672,1/7/2019,14:25,824 2nd St, Portland,OR,97035,$389.99,,,,,,,,,,,,,,,,,,
148673,1/15/2019,9:26,24 Elm St, San Francisco,CA,94016,$999.99,,,,,,,,,,,,,,,,,,
148674,1/3/2019,19:58,656 Spruce St, Atlanta,GA,30301,$2.99,,,,,,,,,,,,,,,,,,
148675,1/12/2019,12:12,208 Main St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
148676,1/2/2019,0:34,890 Hill St, Austin,TX,73301,$11.99,,,,,,,,,,,,,,,,,,
148677,1/19/2019,9:18,478 Lake St, Atlanta,GA,30301,$29.90,,,,,,,,,,,,,,,,,,
148678,1/19/2019,21:16,777 Madison St, Boston,MA,2215,$2.99,,,,,,,,,,,,,,,,,,
148679,1/26/2019,17:38,818 4th St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
148680,1/10/2019,11:54,268 West St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
148681,1/24/2019,19:14,656 13th St, Seattle,WA,98101,$379.99,,,,,,,,,,,,,,,,,,
148682,1/21/2019,1:20,282 1st St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
148683,1/22/2019,16:00,845 Church St, Atlanta,GA,30301,$2.99,,,,,,,,,,,,,,,,,,
148684,1/3/2019,13:14,53 14th St, Dallas,TX,75001,$389.99,,,,,,,,,,,,,,,,,,
148685,1/29/2019,21:06,525 14th St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
148686,1/12/2019,18:12,554 Meadow St, San Francisco,CA,94016,$2.99,,,,,,,,,,,,,,,,,,
148687,1/22/2019,20:49,675 River St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
148688,1/5/2019,13:23,111 6th St, San Francisco,CA,94016,$8.97,,,,,,,,,,,,,,,,,,
148689,1/27/2019,14:27,503 Elm St, New York City,NY,10001,$99.99,,,,,,,,,,,,,,,,,,
148690,1/12/2019,21:53,335 Ridge St, Boston,MA,2215,$11.99,,,,,,,,,,,,,,,,,,
148691,1/16/2019,19:13,391 Sunset St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
148692,1/24/2019,13:35,199 14th St, New York City,NY,10001,$149.99,,,,,,,,,,,,,,,,,,
148693,1/28/2019,13:11,637 12th St, San Francisco,CA,94016,$5.98,,,,,,,,,,,,,,,,,,
148694,1/26/2019,19:39,706 7th St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
148695,1/18/2019,23:52,29 Lake St, San Francisco,CA,94016,$2.99,,,,,,,,,,,,,,,,,,
148696,1/30/2019,11:08,874 Sunset St, Boston,MA,2215,"$1,023.89",,,,,,,,,,,,,,,,,,
148697,1/23/2019,14:28,664 Pine St, Los Angeles,CA,90001,$714.95,,,,,,,,,,,,,,,,,,
148698,1/28/2019,16:41,143 Johnson St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
148699,1/16/2019,16:45,793 Church St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
148700,1/31/2019,21:38,744 Ridge St, Dallas,TX,75001,$14.95,,,,,,,,,,,,,,,,,,
148701,1/6/2019,16:02,139 1st St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
148702,1/18/2019,13:53,732 Elm St, Dallas,TX,75001,$2.99,,,,,,,,,,,,,,,,,,
148703,1/7/2019,15:15,994 9th St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
148704,1/26/2019,14:03,789 Lake St, Seattle,WA,98101,$11.95,,,,,,,,,,,,,,,,,,
148705,1/1/2019,17:52,951 Church St, Boston,MA,2215,"$1,700.00",,,,,,,,,,,,,,,,,,
148706,1/20/2019,14:47,32 2nd St, New York City,NY,10001,$149.99,,,,,,,,,,,,,,,,,,
148707,1/5/2019,8:35,321 12th St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
148708,1/11/2019,21:22,79 7th St, Portland,OR,97035,$11.95,,,,,,,,,,,,,,,,,,
148709,1/31/2019,9:09,794 Pine St, New York City,NY,10001,$389.99,,,,,,,,,,,,,,,,,,
148710,1/7/2019,1:24,749 Willow St, Dallas,TX,75001,$11.99,,,,,,,,,,,,,,,,,,
148711,1/29/2019,20:25,688 Pine St, Portland,OR,97035,$379.99,,,,,,,,,,,,,,,,,,
148712,1/11/2019,18:19,585 Jefferson St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
148713,1/24/2019,23:55,307 Washington St, Seattle,WA,98101,$999.99,,,,,,,,,,,,,,,,,,
148714,1/20/2019,11:36,578 Jefferson St, New York City,NY,10001,$11.99,,,,,,,,,,,,,,,,,,
148715,1/7/2019,0:04,866 River St, San Francisco,CA,94016,$109.99,,,,,,,,,,,,,,,,,,
148716,1/22/2019,19:23,956 South St, Dallas,TX,75001,$7.68,,,,,,,,,,,,,,,,,,
148717,1/4/2019,21:17,75 Maple St, Atlanta,GA,30301,$7.68,,,,,,,,,,,,,,,,,,
148718,1/24/2019,10:46,427 9th St, San Francisco,CA,94016,$15.36,,,,,,,,,,,,,,,,,,
148719,1/23/2019,16:11,676 6th St, New York City,NY,10001,$11.99,,,,,,,,,,,,,,,,,,
148720,1/10/2019,18:34,713 Madison St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
148721,1/4/2019,15:01,94 9th St, Los Angeles,CA,90001,$600.00,,,,,,,,,,,,,,,,,,
148722,1/14/2019,10:17,325 Main St, Los Angeles,CA,90001,$29.90,,,,,,,,,,,,,,,,,,
148723,1/11/2019,21:57,401 9th St, New York City,NY,10001,"$1,700.00",,,,,,,,,,,,,,,,,,
148724,1/9/2019,20:38,488 Lake St, Atlanta,GA,30301,$99.99,,,,,,,,,,,,,,,,,,
